base_id,component_size,separation,proposal_id,proposal_size,sem_k,z_agree,z_agree_defined,avar_agree,z_hpm,z_hpm_defined,z_hpm_gac_valid,avar_hpm
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0003_k01,1,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,0,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,1,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,2,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,3,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,4,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,5,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,6,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0004_k01,1,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,0,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,1,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,2,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,3,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,4,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,5,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,6,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0005_k01,1,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0006_k02,2,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0007_k02,2,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0008_k02,2,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0009_k02,2,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,0,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,1,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,2,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,3,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,4,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,5,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,6,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0010_k02,2,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,0,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,1,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,2,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,3,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,4,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,5,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,6,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0011_k02,2,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,0,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,1,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,2,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,3,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,4,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,5,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,6,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0012_k02,2,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0013_k02,2,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,0,C00|W,1,0.7359091002136141,W,1,0,1.1161540121871392
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,1,C00|W,1,0.5431221438718037,W,1,0,0.6129541597256151
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,2,C00|W,1,0.205966616457666,W,1,0,0.460754726160212
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,3,C00|W,1,0.9382442706281359,W,1,0,1.00953371897778
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,4,C00|W,1,0.6025259426904764,W,1,0,0.4197688343742675
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,5,C00|W,1,0.6734859851175005,W,1,0,0.7526471436699865
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,6,C00|W,1,0.45523172001709783,W,1,0,0.6296514480706542
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0014_k02,2,7,C00|W,1,0.5851659752608608,W,1,0,0.6556018518844875
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,0,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,1,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,2,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,3,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,4,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,5,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,6,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0015_k02,2,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0016_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0017_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0018_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0019_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0020_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0021_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0022_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,0,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,1,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,2,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,3,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,4,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,5,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,6,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0023_k03,3,7,,0,,,0,0,
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,0,C00|W,1,0.7359091002136141,W,1,0,1.1161540121871392
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,1,C00|W,1,0.5431221438718037,W,1,0,0.6129541597256151
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,2,C00|W,1,0.205966616457666,W,1,0,0.460754726160212
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,3,C00|W,1,0.9382442706281359,W,1,0,1.00953371897778
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,4,C00|W,1,0.6025259426904764,W,1,0,0.4197688343742675
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,5,C00|W,1,0.6734859851175005,W,1,0,0.7526471436699865
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,6,C00|W,1,0.45523172001709783,W,1,0,0.6296514480706542
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0024_k03,3,7,C00|W,1,0.5851659752608608,W,1,0,0.6556018518844875
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0025_k03,3,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,4,C00|W,1,0.6025259426904764,C00|W,1,1,0.6025259426904764
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,5,C00|W,1,0.6734859851175005,C00|W,1,1,0.6734859851175005
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,6,C00|W,1,0.45523172001709783,C00|W,1,1,0.45523172001709783
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0026_k04,4,7,C00|W,1,0.5851659752608608,C00|W,1,1,0.5851659752608608
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0027_k04,4,0,C00|W,1,0.7359091002136141,C00|W,1,1,0.7359091002136141
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0027_k04,4,1,C00|W,1,0.5431221438718037,C00|W,1,1,0.5431221438718037
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0027_k04,4,2,C00|W,1,0.205966616457666,C00|W,1,1,0.205966616457666
c06_s02_cov100_seed280397440,6,2,c06_s02_cov100_seed280397440__p0027_k04,4,3,C00|W,1,0.9382442706281359,C00|W,1,1,0.9382442706281359
